-3.657841444,6.2526364326,2.8923857212,0.6199912311
-4.1458077431,6.3574676514,3.017386198,0.797591334
-4.5450620651,6.3635430336,-3.0157988071,0.069391075
-4.5450620651,6.3635430336,-2.7657985687,0.069391075
-4.8146152496,6.1881098747,-2.5157988071,0.4873302226
-5.1778173447,5.8433561325,-2.265799284,0.4993583642
-5.4451818466,5.4201693535,-2.0157999992,0.6108191558
-5.6000833511,4.9448628426,-1.7657980919,0.9123368172
-5.6328907013,4.4469871521,-1.5157984495,0.4160927867
-5.5415654182,3.9574978352,-1.265796423,0.3099919012
-5.3324995041,3.5061135292,-1.0407950878,0.0321194713
-5.0892591476,3.0687346458,-1.1407946348,0.4015645874
-4.9414844513,2.5912168026,-1.3907929659,0.2303388126
-4.9161424637,2.0929665565,-1.6407934427,0.9467293172
-5.0059566498,1.6021481752,-1.799126029,0.466058246
-5.1191387177,1.1151269674,-1.799126029,0.4357527031
-5.2323207855,0.6281043887,-1.799126029,0.2131559394
-5.3455028534,0.1410813928,-1.799126029,0.3497034276
-5.4586849213,-0.3459415734,-1.799126029,0.6349709688
-5.5718669891,-0.8329645395,-1.799126029,0.6495814639
-5.685049057,-1.3199863434,-1.799126029,0.8227912841
-5.7944245338,-1.8080242872,-1.7407917976,0.2995699
-5.8224129677,-2.3067243099,-1.5741260052,0.4961285015
-5.8095068932,-2.8060612679,-1.4574598074,0.6451953074
-5.6897521019,-3.2891545296,-1.2074579,0.1963466575
-5.4894766808,-3.7464137077,-1.0991232395,0.5001149129
-5.2191886902,-4.1654624939,-0.965790391,0.2524542647
-4.9197840691,-4.5637955666,-0.8324565291,0.058830724
-4.5394153595,-4.8832564354,-0.5824565291,0.1699266755
-4.1203017235,-5.155008316,-0.5324568748,0.4647211483
-3.6715538502,-5.3739175797,-0.4407898486,0.3261631735
-3.2168312073,-5.5802493095,-0.3657900393,0.151968914
-2.734811306,-5.7094726563,-0.2324555218,0.7980525897
-2.2482585907,-5.8246574402,-0.2324554175,0.5387253458
-1.7617058754,-5.9398422241,-0.2324554175,0.8751896146
-1.2751531601,-6.0550270081,-0.2324554175,0.3519279582
-0.7886004448,-6.170211792,-0.2324554175,0.4079091327
-0.3020481169,-6.2853965759,-0.2324554175,0.1865554988
0.1887778938,-6.3746290207,-0.0824550539,0.4482256615
0.6880401373,-6.3597569466,0.0675452054,0.9874312474
1.180051446,-6.274128437,0.2842122614,0.3423652873
1.7517595291,-6.0920786858,0.3008789122,0.8976711549
2.2431261539,-6.0109634399,0.0508793481,0.2512276846
2.7430474758,-6.0145540237,0.0092130639,0.1524985093
3.2369809151,-5.9416503906,0.2592137456,0.845477002
3.6985406876,-5.7489590645,0.5092132688,0.5664365074
4.0990281105,-5.4484586716,0.7592130899,0.4590529783
4.413544178,-5.0588345528,1.0092123747,0.5376354779
4.6225337982,-4.6043109894,1.2592113018,0.9933782512
4.7642674446,-4.1247434616,1.2842117548,0.4667063798
4.9056019783,-3.6451358795,1.2842117548,0.7711499401
5.046936512,-3.1655282974,1.2842117548,0.153329549
5.1882710457,-2.6859207153,1.2842117548,0.4412227444
5.3296055794,-2.2063131332,1.2842117548,0.128832943
5.4709401131,-1.7267055511,1.2842117548,0.5760842917
5.6122746468,-1.2470979691,1.2842117548,0.5295024217
5.7536091805,-0.767490387,1.2842117548,0.8102927741
5.8949437141,-0.2878828049,1.2842117548,0.6824986533
6.0362782478,0.1917247474,1.2842117548,0.5641482828
6.163476944,0.6753492951,1.4008771181,0.3560089454
6.1837944984,1.1737875938,1.6508771181,0.5344251215
6.0802025795,1.6607297659,1.9008760452,0.7419724557
5.8591432571,2.1059002876,2.1508767605,0.4329143889
5.5343580246,2.4816205502,2.4008769989,0.3066414185
5.1260428429,2.7645301819,2.6508774757,0.5340299786
4.6595840454,2.93703866,2.9008777142,0.2329239697
4.1639823914,2.9884197712,-3.1323068142,0.5700661693
3.6700549126,2.9154810905,-2.8823063374,0.656162643
3.2085092068,2.7227556705,-2.6323070526,0.2266644841
2.8080434799,2.4222269058,-2.3823077679,0.0733955077
2.4615476131,2.0613000393,-2.3323078156,0.0828639785
2.1165368557,1.6994020939,-2.3323078156,0.0981907924
1.7715284824,1.3375041485,-2.3323078156,0.118296231
1.4265213013,0.9756063819,-2.3323078156,0.1426855676
1.0815141201,0.6137102246,-2.3323078156,0.1707630535
0.736505568,0.2518134415,-2.3323078156,0.2018613294
0.3914968967,-0.1100835726,-2.3323078156,0.235239547
0.0464888215,-0.4719806015,-2.3323078156,0.2701072248
-0.2985192835,-0.8338768482,-2.3323078156,0.3056380396
-0.6435277462,-1.1957739592,-2.3323078156,0.3410002073
-0.9885367155,-1.5576719046,-2.3323078156,0.3753606728
-1.3335438967,-1.91956985,-2.3323078156,0.407908796
-1.6785510778,-2.2814676762,-2.3323078156,0.4378742017
-2.0235586166,-2.6433656216,-2.3323078156,0.4645477082
-2.3685693741,-3.005263567,-2.3323078156,0.4872934357
-2.7135801315,-3.3671615124,-2.3323078156,0.5055671053
-3.0866892338,-3.6957194805,-2.5323085785,0.4364891106
-3.5290076733,-3.9223666191,-2.7823085785,0.0168469472
-4.0145611763,-4.0320653915,-3.0323085785,0.5877050196
-4.5131640434,-4.0179963112,3.0008773804,0.6618540529
-4.9938120842,-3.8810338974,2.7508776188,0.028647809
-5.4266190529,-3.6296966076,2.5008773804,0.3117932197
-5.7846832275,-3.2796049118,2.2508785725,0.3287956105
-6.0464878082,-2.8531227112,2.0258765221,0.0203763264
-6.2662572861,-2.4040064812,2.0258765221,0.276124318
-6.4860267639,-1.954890728,2.0258765221,0.5170937372
-6.7057962418,-1.5057780743,2.0258765221,0.1557693987
-6.9243102074,-1.0557783842,1.9925425053,0.4203834626
-7.068145752,-0.5770893097,1.7425416708,0.6959581426
-7.0893740654,-0.0786813498,1.4925423861,0.8825361159
-6.9866738319,0.408456713,1.2425414324,0.2100129891
-6.7852134705,0.8651646972,1.1342084408,0.4214761799
-6.5347208977,1.2949866056,0.9425404668,0.536195734
-6.2309160233,1.6904782057,0.8342068791,0.3908475323
-5.8511123657,2.0104916096,0.5842057467,0.4828039313
-5.409889698,2.2432160378,0.4592055678,0.3380281585
-4.9616818428,2.4648308754,0.4592055678,0.0042559833
-4.5134739876,2.686445713,0.4592055678,0.4082321605
-4.0652661324,2.9080605507,0.4592055678,0.4732744308
-3.617064476,3.1296753883,0.4592055678,0.1582008274
-3.1688637733,3.351290226,0.4592055678,0.5580190369
-2.715490818,3.5595896244,0.3508720696,0.7476547067
-2.2320268154,3.6837677956,0.2258717418,0.5888867298
-1.7447283268,3.7957482338,0.2258717418,0.8071402222
-1.2574281693,3.907728672,0.2258717418,0.4216232074
-0.7701280117,4.0197091103,0.2258717418,0.3059825016
-0.2828282714,4.1316895485,0.2258717418,0.29919611
0.2044713944,4.2436699867,0.2258717418,0.3799096859
0.6917710304,4.355650425,0.2258717418,0.7928507463
1.1856118441,4.4230871201,0.0258722678,0.4918368483
1.681653738,4.367536068,-0.224126935,0.3228254061
2.1608114243,4.2239322662,-0.2991268933,0.9623426443
2.6284496784,4.0465764999,-0.4657933116,0.5282587828
3.0538461208,3.7828743458,-0.57412678,0.6012020749
3.473679781,3.5113203526,-0.57412678,0.8969697438
3.8935134411,3.2397663593,-0.57412678,0.9471245376
4.2884206772,2.9321880341,-0.7741262317,0.8013850941
4.6295309067,2.566167593,-0.8241259456,0.8493203958
4.9691343307,2.1991913319,-0.8241259456,0.8937620788
5.3087377548,1.8322150707,-0.8241259456,0.9274604126
5.6483411789,1.4652388096,-0.8241259456,0.9483158178
5.9752407074,1.0860875845,-0.9491255879,0.9496397825
6.2110447884,0.6447074413,-1.1991239786,0.5490847938
6.3308000565,0.1596183479,-1.4491211176,0.5712968228
6.3562045097,-0.339704752,-1.5324549675,0.0109845715
6.3753733635,-0.8393377066,-1.5324549675,0.6987246444
6.3945422173,-1.3389694691,-1.5324549675,0.8800932281
6.413711071,-1.8386006355,-1.5324549675,0.1117215648
6.4289917946,-2.3383073807,-1.5907882452,0.359856404
6.3609800339,-2.8325326443,-1.7657884359,0.9961259644
6.2612543106,-3.3222229481,-1.8157883883,0.4022503954
6.0789852142,-3.7848870754,-2.0657849312,0.7407766555
5.7875380516,-4.1871185303,-2.3157849312,0.7028662695
5.4050335884,-4.5039081573,-2.5657861233,0.7146902514
4.9552540779,-4.7155604362,-2.8157863617,0.2249660494
4.4789938927,-4.8676810265,-2.8324532509,0.3458616671
4.0026907921,-5.0198016167,-2.8324532509,0.2505892704
3.5263948441,-5.1719222069,-2.8324532509,0.3423633457
3.050098896,-5.3240427971,-2.8324532509,0.6714834377
2.573802948,-5.4761633873,-2.8324532509,0.5396575153
2.097507,-5.6282839775,-2.8324532509,0.9573533314
1.6091506481,-5.7292189598,-2.9907860756,0.4421231893
1.1148266792,-5.8043351173,-2.9907853603,0.3468480793
0.6205012798,-5.8794512749,-2.9907851219,0.389206595
0.1261762083,-5.9545674324,-2.9907851219,0.3184330968
-0.3681487739,-6.0296835899,-2.9907851219,0.9946311345
-0.8626655936,-6.1027364731,-3.0241184235,0.4250846246
-1.3614866734,-6.0948214531,3.0424005985,0.1503850288
-1.8590292931,-6.045311451,3.0424008369,0.8463089614
-2.3565692902,-5.9958014488,3.0424008369,0.7266523608
-2.8541083336,-5.9462914467,3.0424008369,0.1120583296
-3.351647377,-5.8967814445,3.0424008369,0.5259475265
-3.8433322906,-5.8062109947,2.9340677261,0.3539718277
-4.3308153152,-5.6942858696,2.8507347107,0.8656797815
-4.7897424698,-5.4952220917,2.6840679646,0.5018813948
-5.238322258,-5.27435112,2.6840679646,0.8731773796
-5.6817822456,-5.0423660278,2.5840680599,0.8641100666
-6.0674510002,-4.7229957581,2.3340687752,0.7262022913
-6.362909317,-4.3187942505,2.0840697289,0.9074034773
-6.5617260933,-3.8596324921,1.9424030781,0.5405319025
-6.7432866096,-3.3937578201,1.9424030781,0.3730474091
-6.924847126,-2.9278831482,1.9424030781,0.5548840489
-7.1064076424,-2.4620084763,1.9424030781,0.01609611
-7.274181366,-1.9907591343,1.8257348537,0.4774102422
-7.3367381096,-1.4954940081,1.5757354498,0.2602737774
-7.2749457359,-1.0011689663,1.3257343769,0.5549835882
-7.0971398354,-0.5357741117,1.1424005032,0.5199096605
-6.9069461823,-0.073084183,1.2757332325,0.5024612547
-6.8120408058,0.4177931249,1.4173982143,0.8133563942
-6.735637188,0.9119221568,1.4173982143,0.6162850017
-6.6592335701,1.4060497284,1.4173982143,0.0949604067
-6.5828299522,1.900177002,1.4173982143,0.5553445782
-6.5064263344,2.3943042755,1.4173982143,0.3562235427
-6.4061722755,2.8835463524,1.3340651989,0.9340774669
-6.28891325,3.3695983887,1.3340651989,0.5160614176
-6.1716542244,3.855650425,1.3340651989,0.60817308
-6.0543951988,4.3417077065,1.3340651989,0.1716232539
-5.9371361732,4.8277668953,1.3340651989,0.3522605824
-5.8178596497,5.3130903244,1.2923986912,0.3861796789
-5.6201877594,5.76927948,1.0423978567,0.7810815852
-5.3153858185,6.1614384651,0.7923973203,0.658927174
-4.9224052429,6.4651861191,0.5423965454,0.8308170589
-4.465681076,6.661634922,0.2923961282,0.6386352743
-3.9736101627,6.7385725975,0.0423967056,0.8843101258
-3.4738306999,6.7261662483,-0.0326028429,0.0879674133
-2.9753339291,6.6914610863,-0.1492690295,0.3553844523
-2.480891943,6.6171030998,-0.1492690295,0.7726193389
-1.9864500761,6.5427451134,-0.1492690295,0.5138665828
-1.4920116663,6.4683871269,-0.1492690295,0.7653078665
-0.9975731969,6.3940291405,-0.1492690295,0.0866154578
-0.5031329989,6.319671154,-0.1492690295,0.3911523452
-0.0086928569,6.2453131676,-0.1492690295,0.703467821
0.4857472777,6.1709551811,-0.1492690295,0.5465190435
0.9770032167,6.0780763626,-0.2742687166,0.8171770732
1.4356669188,5.8784813881,-0.5242689848,0.350533186
1.8316352367,5.5720233917,-0.7742683291,0.2134890356
2.1491539478,5.184987545,-0.9242683053,0.2920268884
2.4125478268,4.7595067024,-1.1325997114,0.579586558
2.600631237,4.2959504128,-1.1909327507,0.282605415
2.7860255241,3.831592083,-1.1909327507,0.1155343184
2.9319632053,3.3532824516,-1.3159322739,0.467921581
3.0580198765,2.869433403,-1.3159322739,0.3055056595
3.1840765476,2.3855843544,-1.3159322739,0.8372415123
3.3101332188,1.9017353058,-1.3159322739,0.5924881114
3.4361898899,1.4178862572,-1.3159322739,0.7966427683
3.5622465611,0.9340372086,-1.3159322739,0.2944549377
3.6883032322,0.4501881599,-1.3159322739,0.4121324474
3.8143599033,-0.0336608142,-1.3159322739,0.1415815209
3.9404165745,-0.5175098181,-1.3159322739,0.5560975369
4.0541362762,-1.0044630766,-1.4242640734,0.5721636269
4.0627965927,-1.5031428337,-1.6742645502,0.4677291476
3.9618463516,-1.9920035601,-1.8075969219,0.3411637011
3.7833855152,-2.4561765194,-2.0575945377,0.7656008837
3.4974853992,-2.8633360863,-2.2575950623,0.9458234261
3.1804554462,-3.2499747276,-2.2575950623,0.9243377509
2.8552932739,-3.6282420158,-2.3575947285,0.8528638817
2.459748745,-3.9286565781,-2.6075952053,0.971869215
2.012537241,-4.150885582,-2.6909286976,0.6729441881
1.5598864555,-4.3616981506,-2.7659287453,0.5810751232
1.0802541971,-4.5001225471,-2.8825957775,0.7980165955
0.5969308615,-4.6281819344,-2.8825957775,0.2311141221
0.1126900613,-4.7513790131,-2.940928936,0.4292098454
-0.3847362399,-4.7828574181,3.0922567844,0.493131531
-0.8810895085,-4.7218279839,2.9755909443,0.4903484229
-1.3624978065,-4.5864892006,2.8339245319,0.0620574513
-1.8390190601,-4.435069561,2.8339245319,0.5291123762
-2.3155379295,-4.2836499214,2.8339245319,0.4431002474
-2.7857124805,-4.1140327454,2.808924675,0.6626656696
-3.2741212845,-4.0173206329,3.0589251518,0.6702024034
-3.7722821236,-4.0446519852,-2.9742593765,0.5567163137
-4.2492213249,-4.1943287849,-2.7242593765,0.9402526796
-4.6770167351,-4.4539232254,-2.5242593288,0.5941430544
-5.1099162102,-4.6984171867,-2.7409260273,0.4248222255
-5.5903487206,-4.8281478882,-2.9909257889,0.6574955317
-6.0889334679,-4.8347148895,3.0422599316,0.3120718452
-6.3838815689,-4.7833013535,2.7922606468,0.5090694207
-6.7183585167,-4.5877180099,2.5422606468,0.9924155856
-7.0904755592,-4.252620697,2.2922611237,0.9988620715
-7.3688840866,-3.8365623951,2.0422625542,0.8548095402
-7.5362744331,-3.3654155731,1.7922619581,0.4976373185
-7.5822381973,-2.8684716225,1.5422621965,0.3653210973
-7.5039181709,-2.3766298294,1.2922587395,0.755288178
-7.3061814308,-1.9204695225,1.0422586203,0.5475980511
-7.0013241768,-1.5283533335,0.7922581434,0.7046807019
-6.6090416908,-1.2228965759,0.5755913854,0.5356910995
-6.195810318,-0.9405056834,0.6755914688,0.5043853127
-5.8056383133,-0.6278262734,0.6755914688,0.6253127395
-5.4068164825,-0.3285827637,0.5589247346,0.8263976815
-4.9766192436,-0.074005641,0.5339246988,0.8908804625
-4.5462069511,0.1804522276,0.5339246988,0.5130081402
-4.1157946587,0.4349099398,0.5339246988,0.3599886035
-3.6864748001,0.6918509007,0.5755913258,0.6396927035
-3.3064789772,1.0178053379,0.81725806,0.7273291389
-2.9643650055,1.3824427128,0.81725806,0.6895324902
-2.6222510338,1.7470800877,0.81725806,0.6452319263
-2.2801370621,2.1117174625,0.81725806,0.5960516832
-1.9380238056,2.4763548374,0.81725806,0.5438067934
-1.5959134102,2.8409922123,0.81725806,0.4904275876
-1.2538030148,3.2056295872,0.81725806,0.4379117172
-0.9089125991,3.5667607784,0.7589248419,0.3990963527
-0.5058777332,3.857101202,0.508924067,0.6050621336
-0.0427073315,4.0380997658,0.2589233816,0.358799009
0.4518006444,4.098505497,0.0089240912,0.4271054706
0.9515601397,4.0829730034,-0.0327419303,0.4753398345
1.4498100281,4.0454387665,-0.1660745889,0.3845107232
1.9269325733,3.8963601589,-0.4160742164,0.5925309304
2.3648357391,3.6540877819,-0.5244075656,0.3566519757
2.7799832821,3.3744916916,-0.699406743,0.5390654342
3.1451423168,3.0323884487,-0.7577396631,0.5900782105
3.5083348751,2.6886503696,-0.7577396631,0.6355816626
3.828536272,2.3038523197,-0.9327394366,0.5064886232
4.1263542175,1.9022228718,-0.9327394366,0.4100059005
4.4241724014,1.5005960464,-0.9327394366,0.5094938258
4.7219905853,1.0989692211,-0.9327394366,0.7378755516
5.0198087692,0.6973423958,-0.9327394366,0.925453145
5.3113622665,0.2904945016,-1.0160731077,0.9223273282
5.5307741165,-0.1592727005,-1.1494057178,0.5281072996
5.6984615326,-0.6308382154,-1.2910718918,0.8711778933
5.8021183014,-1.1201360226,-1.3744049072,0.3426009332
5.899679184,-1.6105260849,-1.3744049072,0.5352870687
5.9745883942,-2.1045713425,-1.4994052649,0.0489891006
6.0073399544,-2.6034939289,-1.5494048595,0.7239225194
5.9851279259,-3.1028518677,-1.6410713196,0.8473690478
5.886323452,-3.590826273,-1.8910700083,0.3328875711
5.6965761185,-4.0517191887,-2.0577354431,0.4098082387
5.4083948135,-4.4563107491,-2.3077373505,0.584537805
5.0627965927,-4.8165259361,-2.3910703659,0.592430901
4.6573085785,-5.1034493446,-2.6410708427,0.3753677721
4.2107691765,-5.3262929916,-2.7494039536,0.0334839892
3.7304039001,-5.4594421387,-2.9244041443,0.5136309409
3.2421488762,-5.5671882629,-2.9244041443,0.2189509351
2.7538938522,-5.6749343872,-2.9244041443,0.8798925538
2.2656388283,-5.7826805115,-2.9244041443,0.5818968847
1.7773544788,-5.89001894,-2.9327373505,0.6991649651
1.2815990448,-5.951900959,-3.0327370167,0.3509240558
0.7845579386,-6.0062174797,-3.0327370167,0.1132764012
0.287517786,-6.0605340004,-3.0327370167,0.8896590387
-0.2095227838,-6.1148505211,-3.0327370167,0.595347153
-0.7088449597,-6.1295375824,-3.1410698891,0.2149854527
-1.2086260319,-6.12063694,3.0587825775,0.585831876
-1.7061675787,-6.0709838867,3.0421161652,0.8790991199
-2.2036943436,-6.0213308334,3.042116642,0.116954825
-2.7012190819,-5.9716777802,3.0421171188,0.3239708565
-3.1987438202,-5.9220247269,3.0421173573,0.8183440637
-3.6962685585,-5.8723716736,3.0421173573,0.4751219937
-4.1931815147,-5.8165192604,2.9754507542,0.6047307752
-4.6702952385,-5.6674084663,2.7254509926,0.0835912549
-5.0966672897,-5.4051980972,2.4754509926,0.3853275935
-5.445789814,-5.0461878777,2.2254509926,0.3652714429
-5.6959562302,-4.6127028465,1.9754523039,0.0181651186
-5.854593277,-4.1382303238,1.8754520416,0.4737108925
-6.0045824051,-3.6612548828,1.8754520416,0.2584415314
-6.1384758949,-3.1794717312,1.7504496574,0.7509469492
-6.2278256416,-2.6875188351,1.7504496574,0.5358986403
-6.3171753883,-2.1955659389,1.7504496574,0.8530595925
-6.406525135,-1.7036130428,1.7504496574,0.1023527853
-6.4723744392,-1.2080508471,1.6754492521,0.4103327958
-6.5246024132,-0.7107871771,1.6754492521,0.6206509981
-6.5768303871,-0.2135229707,1.6754492521,0.5345835356
-6.5978717804,0.2854689956,1.5504499674,0.6619862774
-6.5877008438,0.7853651643,1.5504499674,0.3795230277
-6.5775299072,1.285261035,1.5504499674,0.4558891856
-6.5673589706,1.785156846,1.5504499674,0.5669987763
-6.5542740822,2.2848937511,1.5004501343,0.4985242908
-6.4554347992,2.7728607655,1.2504475117,0.8249447846
-6.238735199,3.2201976776,1.0004479885,0.3302892828
-5.9176483154,3.599091053,0.7504466176,0.233911926
-5.5200858116,3.8999724388,0.6171127558,0.3664503915
-5.0947465897,4.1593227386,0.4754459858,0.6224124793
-4.6455812454,4.376748085,0.3754456341,0.2985031261
-4.1659154892,4.5150618553,0.2587788999,0.2416142241
-3.6825647354,4.6430068016,0.2587788999,0.3515230171
-3.1971542835,4.7603936195,0.1671124697,0.5916381806
-2.7017440796,4.8274965286,0.1337792724,0.5783044119
-2.2062149048,4.8941869736,0.1337792724,0.8165620944
-1.7106835842,4.9608774185,0.1337792724,0.0696063957
-1.2151508331,5.0275678635,0.1337792724,0.4121298786
-0.719618082,5.0942583084,0.1337792724,0.6776231741
-0.2240853608,5.1609487534,0.1337792724,0.5454655519
0.2714470923,5.2276391983,0.1337792724,0.7710036679
0.7669798136,5.2943296432,0.1337792724,0.0717674488
1.2625125647,5.3610200882,0.1337792724,0.4082147858
1.7580453157,5.4277105331,0.1337792724,0.7591705162
2.2535762787,5.4944009781,0.1337792724,0.5089099956
2.7522346973,5.4967017174,-0.1078870222,0.5237327616
3.2439808846,5.4052414894,-0.2162196338,0.7983364481
3.7132303715,5.2324972153,-0.4662192166,0.4814367621
4.1261196136,4.949379921,-0.7162185311,0.7265867372
4.4654679298,4.5813088417,-0.8662182093,0.6635521498
4.7761769295,4.188808918,-0.9912179708,0.4807403588
5.0305433273,3.758015871,-1.041217804,0.3631750488
5.2642998695,3.315584898,-1.1828836203,0.6915873953
5.4385232925,2.8465368748,-1.2662160397,0.2827015712
5.525554657,2.3547809124,-1.5162137747,0.4293236644
5.5486717224,1.8553167582,-1.5245471001,0.316805162
5.5688734055,1.3557515144,-1.5745464563,0.7773106334
5.5027823448,0.8620178699,-1.8245458603,0.5120357723
5.3164544106,0.4010024965,-2.0745456219,0.9571856728
5.0214738846,0.0013694046,-2.3245460987,0.923574886
4.6398715973,-0.3186131716,-2.4912133217,0.9516984915
4.2851800919,-0.6721214652,-2.2412135601,0.9515131453
3.9809865952,-1.0690255165,-2.2245469093,0.863409001
3.6905500889,-1.4767118692,-2.0995469093,0.606626558
3.4641973972,-1.9229285717,-2.032879591,0.4150264996
3.2412879467,-2.3704926968,-2.032879591,0.7532851366
3.0669531822,-2.8390920162,-1.8078778982,0.2599427033
2.9719147682,-3.3300905228,-1.7578778267,0.4495580298
2.8455028534,-3.812548399,-1.8912103176,0.1325025983
2.6880249977,-4.287103653,-1.8912103176,0.6316051611
2.5060048103,-4.7509207726,-2.0495424271,0.6291508149
2.2211689949,-5.1578865051,-2.2995429039,0.4348895873
1.8439122438,-5.480890274,-2.5495436192,0.530703927
1.397690773,-5.6998491287,-2.7995436192,0.9717341857
0.9102480412,-5.8011469841,-3.0495431423,0.4596919925
0.4118912518,-5.778488636,2.9836425781,0.2615345328
-0.06639456,-5.6332821846,2.733643055,0.8976662981
-0.4948718548,-5.3745560646,2.4836435318,0.6351367664
-0.8469004035,-5.0183959007,2.2336444855,0.6443041511
-1.100592494,-4.5869441032,1.9836441278,0.9662332102
-1.2401744127,-4.107029438,1.7336444855,0.5007812092
-1.2573837042,-3.6084218025,1.500312686,0.5652349718
-1.2221716642,-3.1096596718,1.500312686,0.5592990619
-1.1457389593,-2.6172497272,1.3003102541,0.6253900733
-0.9516952038,-2.1594822407,1.0503087044,0.2355575123
-0.6500256658,-1.7648985386,0.8003080487,0.0660013127
-0.2594870329,-1.4580322504,0.5503071547,0.1884297379
0.1952002198,-1.2559838295,0.333640337,0.4884017889
0.6676284671,-1.0922403336,0.333640337,0.0484225269
1.1277703047,-0.8961115479,0.5086402297,0.5396437894
1.5284278393,-0.5958393812,0.7586403489,0.6484127346
1.84316504,-0.2063935548,1.0086388588,0.6029751177
2.052413702,0.2480121851,1.2586382627,0.2646765823
2.1431639194,0.7391251326,1.5086364746,0.975229097
2.1097726822,1.2364108562,1.7586355209,0.4860594624
1.9543162584,1.7089502811,2.0086350441,0.4757995379
1.686460495,2.127364397,2.2586340904,0.1336977907
1.322858572,2.4656376839,2.5086343288,0.1657639528
0.8861175776,2.7027373314,2.7586345673,0.4987541364
0.4033918083,2.823921442,3.0086350441,0.0484904582
-0.0953050107,2.8216567039,-3.0245497227,0.8299414129
-0.5869514942,2.7300584316,-2.949549675,0.6443871397
-1.0671812296,2.5903170109,-2.8328828812,0.775799471
-1.5410131216,2.4297654629,-2.7495496273,0.2958427491
-1.9734950066,2.1778526306,-2.4995496273,0.6003381021
-2.3310968876,1.8272891045,-2.2495498657,0.6116374844
-2.6043417454,1.4078924656,-2.1162171364,0.2784987702
-2.8491287231,0.9713935852,-1.9912166595,0.157965788
-2.9923319817,0.4925193787,-1.7412164211,0.4730983865
-3.0142855644,-0.0060389508,-1.5245505571,0.4828686815
-2.991168499,-0.5055045485,-1.5245505571,0.4807668434
-2.9680514336,-1.0049694777,-1.5245505571,0.3398742511
-2.9387028217,-1.5038603544,-1.4495509863,0.7125375472
-2.8151242733,-1.9860110283,-1.1995488405,0.6636011288
-2.6324474812,-2.451164484,-1.1662153006,0.6015701357
-2.3787267208,-2.8783698082,-0.9162144661,0.210410919
-2.0267605782,-3.2289669514,-0.6745468378,0.1996597265
-1.6362667084,-3.5412404537,-0.6745468378,0.3158701407
-1.2457728386,-3.8535139561,-0.6745468378,0.4744727912
-0.8315556645,-4.1286725998,-0.4745462239,0.6091235284
-0.3628222942,-4.2964186668,-0.2662125826,0.0431392153
0.1195649207,-4.4279541969,-0.2662125826,0.4981137526
0.6070117354,-4.5337133408,-0.1162120253,0.2475457557
1.1056702137,-4.5230989456,0.1337884367,0.8489514559
1.5933160782,-4.4121828079,0.2421219647,0.5002536303
2.0787315369,-4.2923059464,0.2421219647,0.9265709287
2.5641469955,-4.1724290848,0.2421219647,0.2184026546
3.0460755825,-4.0385499001,0.3504552841,0.5466817809
3.4885072708,-3.8047482967,0.6004548073,0.1922160762
3.876462698,-3.4884479046,0.7004542947,0.0612432108
4.2545852661,-3.1604738235,0.7754541636,0.0147009208
4.562892437,-2.7660624981,1.0171203613,0.1138189915
4.8258061409,-2.3407642841,1.0171203613,0.4352353674
5.0887198448,-1.9154660702,1.0171203613,0.4428706382
5.3516335487,-1.4901678562,1.0171203613,0.1262651525
