-5.452681541442871 -5.328060626983643 1.3334797620773315 [[ 0.4490101]] 0.018353 
-5.452681541442871 -5.328060626983643 1.3334797620773315 [[ 0.4490101]] 0.018353 
-5.452681541442871 -5.328060626983643 1.3334797620773315 [[ 0.4490101]] 0.018353 
-5.452681541442871 -5.328060626983643 1.3334797620773315 [[ 0.4490101]] 0.018353 
-5.369019031524658 -5.0239362716674805 1.3001468181610107 [[ 0.45229056]] 0.061333 
-5.298695087432861 -4.5296502113342285 1.5501455068588257 [[ 0.46622938]] 0.0649238 
-5.345188617706299 -4.0327253341674805 1.716812014579773 [[ 0.45407048]] 0.0187116 
-5.417944431304932 -3.5380470752716064 1.716812014579773 [[ 0.45900974]] 0.0371047 
-5.4907002449035645 -3.0433690547943115 1.716812014579773 [[ 0.46096256]] 0.000646051 
-5.578007221221924 -2.4497554302215576 1.716812014579773 [[ 0.47739333]] 0.0590113 
-5.650763034820557 -1.9550774097442627 1.716812014579773 [[ 0.47690105]] 0.00131414 
-5.713818073272705 -1.5263564586639404 1.716812014579773 [[ 0.48167667]] 0.0290781 
-5.786573886871338 -1.0316784381866455 1.716812014579773 [[ 0.48283169]] 0.0249515 
-5.859329700469971 -0.5369986891746521 1.716812014579773 [[ 0.48227072]] 9.11377e-05 
-5.9320855140686035 -0.04231952130794525 1.716812014579773 [[ 0.48307997]] 0.0555508 
-6.004841327667236 0.4523596465587616 1.716812014579773 [[ 0.48591837]] 0.0408606 
-6.077597141265869 0.9470393657684326 1.716812014579773 [[ 0.48170662]] 0.0235819 
-6.150352954864502 1.4417176246643066 1.716812014579773 [[ 0.48821947]] 0.0182245 
-6.223108768463135 1.9363956451416016 1.716812014579773 [[ 0.48799795]] 2.19904e-07 
-6.295864582061768 2.4310736656188965 1.716812014579773 [[ 0.48424339]] 0.064026 
-6.358092784881592 2.843418836593628 1.658478856086731 [[ 0.48286876]] 0.0872414 
-6.358092784881592 2.843418836593628 1.4084802865982056 [[ 0.46859708]] 0.0930479 
-6.358092784881592 2.843418836593628 1.2834792137145996 [[ 0.46666929]] 0.093851 
-6.176562309265137 3.250211715698242 1.033477783203125 [[ 0.4739818]] 0.00481999 
-5.888708114624023 3.6580662727355957 0.9418107867240906 [[ 0.48242381]] 0.00323478 
-5.571887493133545 4.042713165283203 0.8168109655380249 [[ 0.48150581]] 0.00232772 
-5.22960901260376 4.407193183898926 0.8168109655380249 [[ 0.48796844]] 0.00131822 
-4.887330532073975 4.771673202514648 0.8168109655380249 [[ 0.49028286]] 0.000276296 
-4.5450520515441895 5.136153221130371 0.8168109655380249 [[ 0.49876282]] 7.33627e-06 
-4.200685024261475 5.497913837432861 0.766811192035675 [[ 0.50391179]] 0.000378017 
-3.799978733062744 5.791443824768066 0.5168110132217407 [[ 0.4971869]] 0.0103487 
